id,menu_id,page_number,image_id,full_height,full_width,placeholder
70060,33487,2,4046357,6297,4585,1
70061,33487,3,4046358,6297,4577,1
70062,33487,4,4046359,6297,4659,1
70063,33488,1,4046360,6297,4585,1
70064,33488,2,4046361,6262,4572,1
70065,33488,3,4046362,6262,4572,1
70066,33488,4,4046363,6367,4720,1
70067,33489,1,4046364,6322,4651,1
70068,33489,2,4046365,6280,4536,1
70069,33489,3,4046366,6296,4578,1
70070,33489,4,4046367,6315,4714,1
70071,33490,1,4046368,6315,4617,1
70072,33490,2,4046369,6298,4568,1
70073,33490,3,4046370,6315,4622,1
70074,33490,4,4046371,6315,4714,1
70075,33491,1,4046372,3205,2235,1
70076,33491,2,4046373,3205,2235,1
70077,33492,1,4046374,3227,4450,1
70078,33492,2,4046375,3227,4450,1
70079,33493,1,4046376,4085,2629,1
70080,33493,2,4046377,4085,5110,1
70081,33493,3,4046378,4085,2629,1
70082,33494,1,4046379,4174,2573,1
70083,33494,2,4046380,4180,4962,1
70084,33494,3,4046381,4173,2565,1
70085,33495,1,4046382,4205,2629,1
70086,33495,2,4046383,4180,5115,1
70087,33495,3,4046384,4179,2617,1
70088,33496,1,4046385,4131,2617,1
70089,33496,2,4046386,4105,5024,1
70090,33496,3,4046387,4099,2587,1
70091,33497,1,4046388,4265,2688,1
70092,33497,2,4046389,4266,5229,1
70093,33497,3,4046390,4280,2672,1
70094,33498,1,4046391,3218,2324,1
70095,33498,2,4046392,3218,2264,1
70096,33498,3,4046393,3194,2255,1
70097,33498,4,4046394,3218,2324,1
70098,33499,1,4046395,3510,2324,1
70099,33499,2,4046396,3523,2349,1
70100,33500,1,4046397,3519,2432,1
70101,33500,2,4046398,3354,2316,1
70102,33500,3,4046399,3313,2241,1
70103,33500,4,4046400,3318,2246,1
70104,33501,1,4046401,5428,3501,1
70105,33502,1,4046402,5428,3501,1
70106,33503,1,4046403,4465,3247,1
70107,33503,2,4046404,4465,3136,1
70108,33503,3,4046405,4426,3199,1
70109,33504,1,4046406,4114,2667,1
70110,33504,2,4046407,4114,5141,1
70111,33504,3,4046408,4114,2667,1
70112,33505,1,4046409,4324,2950,1
70113,33506,1,4046410,2104,3278,1
70114,33506,2,4046411,2104,3278,1
70115,33507,1,4046412,6343,4652,1
70116,33507,2,4046413,6271,4538,1
70117,33507,3,4046414,6298,4588,1
70118,33507,4,4046415,6343,4652,1
70119,33508,1,4046416,6313,4652,1
70120,33508,2,4046417,6298,4571,1
70121,33508,3,4046418,6269,4545,1
70122,33508,4,4046419,6313,4652,1
70123,33509,1,4046420,6313,4652,1
70124,33509,2,4046421,6313,4567,1
70125,33509,3,4046422,6313,4590,1
70126,33509,4,4046423,6313,4652,1
70127,33510,1,4046424,6313,4652,1
70128,33510,2,4046425,6287,4554,1
70129,33510,3,4046426,6287,4554,1
70130,33510,4,4046427,6314,4641,1
70131,33511,1,4046428,5335,3758,1
70132,33511,2,4046429,5335,3658,1
70133,33511,3,4046430,5335,3606,1
70134,33511,4,4046431,5335,3758,1
70135,33512,1,4046432,5980,4702,1
70136,33512,2,4046433,5980,9175,1
70137,33512,3,4046434,5980,4702,1
70138,33513,1,4046435,4197,3195,1
70139,33513,2,4046436,4197,3195,1
70140,33514,1,4046437,4039,2605,1
70146,33515,1,4046443,5611,4170,1
70151,33516,1,4046448,4777,3033,1
70152,33516,2,4046449,4777,3033,1
70153,33516,3,4046450,4733,2960,1
70154,33516,4,4046451,4748,2943,1
70155,33516,5,4046452,4777,3005,1
70156,33516,6,4046453,4777,2947,1
70157,33517,1,4046454,3358,2332,1
70158,33517,2,4046455,3358,2332,1
70159,33517,3,4046456,3322,2292,1
70160,33517,4,4046457,3358,2290,1
70161,33517,5,4046458,3302,2147,1
70162,33517,6,4046459,3302,2147,1
70163,33517,7,4046460,3302,2147,1
70164,33517,8,4046461,3331,2287,1
70165,33517,9,4046462,3576,2526,1
70166,33518,1,4046463,6032,4269,1
70167,33518,2,4046464,6032,4269,1
70168,33518,3,4046465,6032,4269,1
70169,33518,4,4046466,6032,4239,1
70170,33518,5,4046467,6032,4184,1
70171,33518,6,4046468,6032,4269,1
70172,33518,7,4046469,6032,4217,1
70173,33518,8,4046470,6032,4269,1
70174,33518,9,4046471,6032,4269,1
70175,33519,1,4046472,3807,2799,1
70176,33519,2,4046473,3807,2790,1
70177,33519,3,4046474,3807,2799,1
70178,33520,1,4046475,3807,2799,1
70179,33520,2,4046476,3807,2720,1
70180,33520,3,4046477,3807,2733,1
70181,33521,1,4046478,3938,2948,1
70182,33521,2,4046479,3807,2733,1
70183,33521,3,4046480,3807,2733,1
70184,33522,1,4046481,4621,2701,1
70185,33523,1,4046482,4621,2676,1
70186,33524,1,4046483,3749,4674,1
70187,33524,2,4046484,3709,4555,1
70188,33524,3,4046485,3712,4551,1
70189,33524,4,4046486,3749,4674,1
70190,33525,1,4046487,5766,4674,1
70191,33525,2,4046488,5586,4502,1
70192,33525,3,4046489,5586,4462,1
70193,33526,1,4046490,3953,2658,1
70194,33527,1,4046491,4769,3596,1
70195,33527,2,4046492,4695,3521,1
70196,33527,3,4046493,4645,3478,1
70197,33527,4,4046494,4645,3478,1
70198,33527,5,4046495,4645,3478,1
70199,33527,6,4046496,4628,3420,1
70200,33528,1,4046497,3926,2569,1
70201,33528,2,4046498,3926,2498,1
70202,33528,3,4046499,3926,2510,1
70203,33529,1,4046500,4193,2720,1
70204,33529,2,4046501,4000,2720,1
70205,33529,3,4046502,4085,2720,1
70206,33530,1,4046503,5093,2336,1
70207,33530,2,4046504,5093,2231,1
70208,33530,3,4046505,5036,2235,1
70209,33530,4,4046506,5007,2221,1
70210,33530,5,4046507,5007,2221,1
70211,33530,6,4046508,5007,2221,1
70212,33530,7,4046509,5077,2221,1
70213,33530,8,4046510,5077,2307,1
70214,33531,1,4046511,4915,3520,1
70218,33532,1,4046515,4425,3154,1
70219,33532,2,4046516,4448,3212,1
70220,33532,3,4046517,4448,3212,1
70221,33532,4,4046518,4417,3067,1
70222,33532,5,4046519,4403,3014,1
70223,33533,1,4046520,3810,2114,1
70227,33534,1,4046524,5556,2552,1
70228,33534,2,4046525,5556,4858,1
70229,33534,3,4046526,5556,4858,1
70230,33534,4,4046527,5556,4858,1
70231,33534,5,4046528,5556,4858,1
70232,33534,6,4046529,5556,4858,1
70233,33534,7,4046530,5556,4858,1
70234,33534,8,4046531,5556,4858,1
70235,33534,9,4046532,5556,2525,1
70236,33535,1,4046533,5326,3732,1
70237,33535,2,4046534,5326,3635,1
70238,33535,3,4046535,5326,3636,1
70239,33535,4,4046536,5326,3732,1
70240,33536,1,4046537,4763,3672,1
70241,33536,2,4046538,4763,3594,1
70242,33536,3,4046539,4728,3618,1
70243,33536,4,4046540,4763,3672,1
70244,33537,1,4046541,6324,4677,1
70245,33537,2,4046542,6324,4557,1
70246,33537,3,4046543,6324,4593,1
70247,33537,4,4046544,6324,4677,1
70248,33537,5,4046545,6324,4677,1
70249,33537,6,4046546,6324,4557,1
70250,33537,7,4046547,6296,4551,1
70251,33537,8,4046548,6324,4677,1
70252,33538,1,4046549,3883,2951,1
70253,33538,2,4046550,3883,2951,1
70254,33538,3,4046551,3883,2951,1
70255,33539,1,4046552,5124,2794,1
70256,33539,2,4046553,5124,2730,1
70257,33539,3,4046554,5124,8041,1
70258,33539,4,4046555,5147,2794,1
70259,33540,1,4046556,5208,4092,1
70260,33540,2,4046557,5156,4022,1
70261,33540,3,4046558,5154,3922,1
70262,33540,4,4046559,5161,4006,1
70263,33541,1,4046560,3496,3960,1
70264,33541,2,4046561,8680,3535,1
70265,33541,3,4046562,3481,3951,1
70266,33542,1,4046879,4643,3568,1
70267,33542,2,4046880,4643,3568,1
70268,33543,1,4046881,6047,3555,1
70269,33543,2,4046882,6047,3555,1
70270,33544,1,4046883,4871,3037,1
70271,33545,1,4046884,4871,3037,1
70272,33546,1,4046885,3744,2545,1
70273,33546,2,4046886,3741,2509,1
70274,33546,3,4046887,3741,2509,1
70275,33547,1,4046888,4650,2886,1
70276,33548,1,4046889,2479,2039,1
70277,33549,1,4046890,5208,2652,1
70278,33549,2,4046891,5208,2628,1
70279,33549,3,4046892,5208,2601,1
70280,33549,4,4046893,5208,2652,1
70281,33550,1,4046894,6283,4062,1
70282,33550,2,4046895,6314,4005,1
70283,33550,3,4046896,5182,3146,1
70284,33550,4,4046897,6268,3707,1
70285,33550,5,4046898,6283,4062,1
70286,33551,1,4046899,4603,2926,1
70287,33552,1,4046900,6059,5355,1
70288,33552,2,4046901,6059,5355,1
70289,33553,1,4046905,3337,1639,1
70290,33554,1,4046906,5319,3274,1
70291,33555,1,4046907,7168,6331,1
70292,33555,2,4046908,7061,6206,1
70293,33555,3,4046909,7045,6201,1
70294,33555,4,4046910,7033,6216,1
70295,33555,5,4046911,6181,7033,1
70296,33555,6,4046912,7029,6159,1
70297,33555,7,4046913,6164,7002,1
70298,33556,1,4046914,4066,3187,1
70299,33556,2,4046915,4066,3152,1
70300,33557,1,4046917,3130,1821,1
70301,33558,1,4046918,3822,2562,1
70302,33558,2,4046919,3718,2514,1
70303,33558,3,4046920,3695,2562,1
70304,33559,1,4046921,4112,2920,1
70305,33560,1,4046922,4771,2929,1
70306,33560,2,4046923,4771,2907,1
70307,33561,1,4046924,4030,2928,1
70308,33562,1,4046925,3916,2639,1
70309,33562,2,4046926,3916,2613,1
70310,33562,3,4046927,3892,2590,1
70311,33562,4,4046928,3916,2639,1
70312,33563,1,4046929,3623,2268,1
70313,33563,2,4046930,3608,2264,1
70314,33563,3,4046931,3615,2211,1
70315,33564,1,4046932,5216,2937,1
70316,33565,1,4046933,6284,2993,1
70317,33566,1,4046934,4890,3490,1
70318,33566,2,4046935,4890,3458,1
70319,33566,3,4046936,4890,3490,1
70320,33567,1,4046937,4054,2909,1
70321,33568,1,4046938,3766,2561,1
70322,33568,2,4046939,3731,2517,1
70323,33568,3,4046940,3727,2514,1
70324,33569,1,4046941,5047,3497,1
70325,33569,2,4046942,5047,3497,1
70326,33570,1,4046943,4647,3208,1
70327,33570,2,4046944,4535,3159,1
70328,33570,3,4046945,4527,3124,1
70329,33571,1,4046946,3581,1799,1
70330,33572,1,4046947,3489,2354,1
70331,33572,2,4046948,3489,2354,1
70332,33573,1,4046949,3781,2191,1
70333,33573,2,4046950,3762,2143,1
70334,33573,3,4046951,3748,2159,1
70335,33574,1,4046952,3534,2401,1
70336,33574,2,4046953,3389,2203,1
70337,33574,3,4046954,3384,2204,1
70338,33574,4,4046955,3395,2208,1
70339,33574,5,4046956,3394,2182,1
70340,33574,6,4046957,3373,2196,1
70341,33574,7,4046958,3396,2178,1
70342,33574,8,4046959,3400,2187,1
70343,33574,9,4046960,3383,2124,1
70344,33574,10,4046961,3377,2150,1
70345,33574,11,4046962,3391,2178,1
70346,33574,12,4046963,3379,2097,1
70347,33574,13,4046964,3342,2171,1
70348,33574,14,4046965,3371,2132,1
70349,33574,15,4046966,3406,2115,1
70350,33574,16,4046967,3360,2115,1
70351,33574,17,4046968,3359,2160,1
70352,33574,18,4046969,3387,2163,1
70353,33574,19,4046970,3401,2199,1
70354,33574,20,4046971,3407,2158,1
70355,33575,1,4046972,4145,2364,1
70356,33575,2,4046973,4145,2364,1
70357,33576,1,4046974,3805,2872,1
70358,33576,2,4046975,3644,2777,1
70359,33576,3,4046976,3654,2766,1
70360,33576,4,4046977,3646,2758,1
70361,33576,5,4046978,3668,2797,1
70362,33576,6,4046979,3646,2758,1
70363,33576,7,4046980,3641,2745,1
70364,33576,8,4046981,3646,2758,1
70365,33576,9,4046982,3646,2758,1
70366,33576,10,4046983,3646,2758,1
70367,33576,11,4046984,3646,2758,1
70368,33576,12,4046985,3646,2758,1
70369,33576,13,4046986,3646,2758,1
70370,33576,14,4046987,3646,2758,1
70371,33576,15,4046988,3646,2758,1
70372,33576,16,4046989,3646,2758,1
70373,33577,1,4046990,4096,2680,1
70374,33577,2,4046991,4067,2659,1
70375,33577,3,4046992,4070,2637,1
70376,33578,1,4046993,7526,5152,1
70377,33578,2,4046994,7486,4996,1
70378,33578,3,4046995,7447,4919,1
70379,33578,4,4046996,7444,4899,1
70380,33578,5,4046997,7421,4832,1
70381,33578,6,4046998,7403,4912,1
70382,33579,1,4046999,5432,3168,1
70383,33580,1,4047005,4051,2928,1
70384,33580,2,4047006,3975,2840,1
70385,33580,3,4047007,3949,2796,1
70386,33580,4,4047008,3934,2800,1
70387,33581,1,4047009,4041,2782,1
70388,33581,2,4047010,4027,2710,1
70389,33581,3,4047011,3865,2699,1
70390,33581,4,4047012,3831,2666,1
70391,33581,5,4047013,4041,2753,1
70392,33582,1,4047014,4634,3137,1
70393,33582,2,4047015,4634,3095,1
70394,33582,3,4047016,4634,3095,1
70395,33582,4,4047017,4577,3056,1
70396,33582,5,4047018,4577,3056,1
70397,33582,6,4047019,4577,3056,1
70398,33582,7,4047020,4577,3056,1
70399,33582,8,4047021,4577,3056,1
70400,33582,9,4047022,4577,3014,1
70401,33582,10,4047023,4577,3056,1
70402,33582,11,4047024,4577,3038,1
70403,33582,12,4047025,4577,3056,1
70404,33582,13,4047026,4577,3056,1
70405,33582,14,4047027,4642,3075,1
70406,33582,15,4047028,4642,3075,1
70407,33583,1,4047029,5480,3608,1
70408,33583,2,4047030,5420,3489,1
70409,33583,3,4047031,5382,3580,1
70410,33583,4,4047032,5494,3654,1
70411,33584,1,4047033,5182,3146,1
70412,33585,1,4047034,4071,2927,1
70413,33586,1,4047037,3968,4609,1
70414,33586,2,4047038,3748,4396,1
70415,33586,3,4047039,3770,4337,1
70416,33586,4,4047040,3149,1813,1
70417,33587,1,4047041,4133,3119,1
70418,33587,2,4047042,4133,3119,1
70419,33587,3,4047043,4133,3119,1
70420,33587,4,4047044,4133,3119,1
70421,33588,1,4047045,4986,3630,1
70422,33589,1,4047046,4036,2689,1
70423,33590,1,4047047,4623,3223,1
70424,33591,1,4047048,3462,2791,1
70425,33591,2,4047049,3319,2636,1
70426,33591,3,4047050,3343,2647,1
70427,33591,4,4047051,3325,2618,1
70428,33591,5,4047052,3326,2621,1
70429,33592,1,4047053,4860,3118,1
70430,33592,2,4047054,4860,3172,1
70431,33592,3,4047055,4018,2236,1
70432,33592,4,4047056,4860,3118,1
70433,33592,5,4047057,4877,3192,1
70434,33593,1,4047058,6338,3995,1
70435,33593,2,4047059,6338,3995,1
70436,33593,3,4047060,6338,3928,1
70437,33593,4,4047061,6338,3995,1
70438,33594,1,4047062,3633,2489,1
70439,33595,1,4047063,4647,2949,1
70440,33595,2,4047064,4647,2920,1
70441,33595,3,4047065,4622,2892,1
70442,33595,4,4047066,4647,2949,1
70443,33596,1,4047067,4351,3221,1
70444,33597,1,4047069,5187,3500,1
70445,33597,2,4047070,5187,3500,1
70446,33598,1,4047071,5370,2345,1
70447,33598,2,4047072,4924,1933,1
70448,33598,3,4047073,4589,4126,1
70449,33598,4,4047074,4904,2193,1
70450,33599,1,4047075,2866,2097,1
70451,33599,2,4047076,2841,2046,1
70452,33600,1,4047077,6054,3226,1
70453,33601,1,4047078,5194,3698,1
70454,33601,2,4047079,5147,3543,1
70455,33601,3,4047080,5126,3537,1
70456,33601,4,4047081,5096,3515,1
70457,33601,5,4047082,5098,3501,1
70458,33601,6,4047083,5207,3654,1
70459,33602,1,4047084,3236,2025,1
70460,33602,2,4047085,3057,1874,1
70461,33602,3,4047086,3070,1900,1
70462,33602,4,4047087,3070,1900,1
70463,33602,5,4047088,3070,1900,1
70464,33602,6,4047089,3070,1900,1
70465,33602,7,4047090,3070,1900,1
70466,33602,8,4047091,3070,1874,1
70467,33602,9,4047092,3052,1900,1
70468,33602,10,4047093,3174,1929,1
70469,33602,11,4047094,3216,2016,1
70470,33603,1,4047095,4384,2251,1
70471,33603,2,4047096,4196,2123,1
70472,33603,3,4047097,4190,2057,1
70473,33603,4,4047098,4205,2093,1
70474,33603,5,4047099,4194,2082,1
70475,33603,6,4047100,4196,2095,1
70476,33603,7,4047101,4207,2062,1
70477,33603,8,4047102,4185,2111,1
70478,33603,9,4047103,4217,2074,1
70479,33603,10,4047104,4199,2082,1
70480,33603,11,4047105,4191,2071,1
70481,33603,12,4047106,4199,2070,1
70482,33603,13,4047107,4206,2089,1
70483,33603,14,4047108,4198,2034,1
70484,33603,15,4047109,4229,2070,1
70485,33603,16,4047110,4208,2074,1
70486,33603,17,4047111,4195,2074,1
70487,33604,1,4047112,4863,3203,1
70488,33604,2,4047113,4863,3203,1
70489,33604,3,4047114,4026,2198,1
70490,33604,4,4047115,4863,3000,1
70491,33604,5,4047116,4872,3160,1
70492,33605,1,4047117,3314,2424,1
70493,33605,2,4047118,3211,2328,1
70494,33605,3,4047119,3180,2315,1
70495,33605,4,4047120,3127,2308,1
70496,33605,5,4047121,3142,2317,1
70497,33605,6,4047122,3142,2317,1
70498,33605,7,4047123,3142,2317,1
70499,33605,8,4047124,3149,2287,1
70500,33605,9,4047125,3142,2317,1
70501,33606,1,4047126,4472,2363,1
70502,33606,2,4047127,4447,2329,1
70503,33607,1,4047128,5063,3255,1
70504,33607,2,4047129,4907,3132,1
70505,33607,3,4047130,4904,3054,1
70506,33607,4,4047131,4907,3093,1
70507,33608,1,4047132,3388,2831,1
70508,33608,2,4047133,3341,2775,1
70509,33608,3,4047134,3337,2756,1
70510,33608,4,4047135,3337,2764,1
70511,33609,1,4047136,4047,3204,1
70512,33609,2,4047137,4050,3148,1
70513,33609,3,4047138,4050,3148,1
70514,33610,1,4047139,3874,2614,1
70515,33610,2,4047140,3731,2419,1
70516,33610,3,4047141,3750,2305,1
70517,33611,1,4047142,4667,3098,1
70518,33611,2,4047143,4504,3053,1
70519,33611,3,4047144,4496,2916,1
70520,33611,4,4047145,4496,2916,1
70521,33611,5,4047146,4447,2774,1
70522,33612,1,4047147,5521,3553,1
70523,33612,2,4047148,5326,3212,1
70524,33612,3,4047149,5290,3183,1
70525,33612,4,4047150,5298,3258,1
70526,33613,1,4047151,4111,3242,1
70527,33613,2,4047152,3998,3169,1
70528,33613,3,4047153,3978,3114,1
70529,33613,4,4047154,3952,3093,1
70530,33613,5,4047155,3961,3120,1
70531,33614,1,4047156,4387,3318,1
70532,33614,2,4047157,4347,3156,1
70533,33614,3,4047158,4347,3144,1
70534,33614,4,4047159,4352,3066,1
70535,33614,5,4047160,4337,3170,1
70536,33614,6,4047161,3776,2345,1
70537,33615,1,4047162,5294,3543,1
70538,33615,2,4047163,5055,3359,1
70539,33615,3,4047164,5055,3359,1
70540,33615,4,4047165,5041,3362,1
70541,33615,5,4047166,5024,3348,1
70542,33616,1,4047167,1803,2584,1
70543,33616,2,4047168,1664,2413,1
70544,33616,3,4047169,1664,2413,1
70545,33616,4,4047170,1659,2413,1
70546,33617,1,4047171,4925,3244,1
70547,33617,2,4047172,4903,3210,1
70548,33617,3,4047173,4908,3225,1
70549,33617,4,4047174,4901,3097,1
70550,33617,5,4047175,4925,3195,1
70551,33618,3,5014725,4219,3088,1
70552,33618,1,4047176,4243,2517,1
70553,33618,2,4047177,4237,2797,1
70554,33619,1,4047178,4672,3198,1
70555,33620,1,4047179,4867,3197,1
70556,33620,2,4047180,4876,3160,1
70557,33620,3,4047181,4054,2248,1
70558,33620,4,4047182,4867,3131,1
70559,33620,5,4047183,4901,3213,1
70560,33621,1,4047184,3473,2213,1
70561,33622,1,4047185,3158,1939,1
70562,33622,2,4047186,3149,1952,1
70563,33623,1,4047187,3872,2054,1
70564,33624,1,4047188,3901,2142,1
70565,33625,1,4047189,4132,3088,1
70566,33625,2,4047190,4055,2900,1
70567,33625,3,4047191,4037,2899,1
70568,33625,4,4047192,4016,2911,1
70569,33625,5,4047193,4005,2883,1
70570,33626,1,4047194,4018,3289,1
70571,33626,2,4047195,4025,3217,1
70572,33626,3,4047196,4025,3215,1
70573,33626,4,4047197,4025,3217,1
70574,33626,5,4047198,4025,3217,1
70575,33626,6,4047199,4025,3202,1
70576,33626,7,4047200,4022,3219,1
70577,33626,8,4047201,4018,3186,1
70578,33626,9,4047202,4018,3182,1
70579,33626,10,4047203,4018,3188,1
70580,33626,11,4047204,4018,3187,1
70581,33626,12,4047205,4018,3187,1
70582,33626,13,4047206,4030,3210,1
70583,33626,14,4047207,4018,3203,1
70584,33626,15,4047208,4020,3234,1
70585,33626,16,4047209,4018,3176,1
70586,33626,17,4047210,4023,3211,1
70587,33626,18,4047211,4018,3207,1
70588,33626,19,4047212,4018,3289,1
70589,33627,1,4047213,4883,3176,1
70590,33627,2,4047214,4632,2956,1
70591,33627,3,4047215,4665,2881,1
70592,33627,4,4047216,4713,2938,1
70593,33627,5,4047217,4665,2947,1
70594,33627,6,4047218,4632,2881,1
70595,33627,7,4047219,4687,2938,1
70596,33627,8,4047220,4653,2967,1
70597,33628,1,4047221,3587,2472,1
70598,33629,1,4047222,3587,2472,1
70599,33629,2,4047223,3587,2446,1
70600,33629,3,4047224,3586,2454,1
70601,33630,1,4047225,4749,2451,1
70602,33630,2,4047226,4735,4689,1
70603,33630,3,4047227,4773,4810,1
70604,33631,1,4047228,5760,4706,1
70605,33631,2,4047229,5760,4673,1
70606,33632,1,4047234,5379,3600,1
70607,33632,2,4047235,5162,3490,1
70608,33632,3,4047236,5162,3455,1
70609,33633,1,4047237,3741,2571,1
70610,33634,1,4047238,5832,4583,1
70611,33634,2,4047239,5614,4206,1
70612,33634,3,4047240,5614,4206,1
70613,33634,4,4047241,5614,4173,1
70614,33634,5,4047242,5609,4206,1
70615,33635,1,4047243,5527,4676,1
70616,33635,2,4047244,5275,4496,1
70617,33635,3,4047245,5291,4490,1
70618,33635,4,4047246,5353,4474,1
70619,33635,5,4047247,5262,4481,1
70620,33635,6,4047248,5311,4451,1
70621,33635,7,4047249,5284,4436,1
70622,33635,8,4047250,8236,5303,1
70623,33636,1,4047251,2629,2069,1
70624,33637,1,4047252,3665,2544,1
70625,33638,1,4047253,5192,3502,1
70626,33638,2,4047254,5192,3502,1
70627,33639,1,4047256,6342,3972,1
70628,33639,2,4047257,6342,7809,1
70629,33639,3,4047258,6359,3983,1
70630,33640,1,4047259,2935,1814,1
70631,33640,2,4047260,2935,1814,1
70632,33640,3,4047261,2935,1814,1
70633,33640,4,4047262,2935,1814,1
70634,33640,5,4047263,2935,1814,1
70635,33640,6,4047264,2935,1814,1
70636,33640,7,4047265,2935,1814,1
70637,33640,8,4047266,2935,1814,1
70638,33640,9,4047267,2935,1814,1
70639,33640,10,4047268,2935,1814,1
70640,33640,11,4047269,2935,1814,1
70641,33640,12,4047270,2935,1814,1
70642,33640,13,4047271,2935,1814,1
70643,33640,14,4047272,2935,1814,1
70644,33640,15,4047273,2935,1814,1
70645,33640,16,4047274,2935,1814,1
70646,33640,17,4047275,2935,1814,1
70647,33641,1,4047276,4610,2937,1
70648,33641,2,4047277,4435,2816,1
70649,33641,3,4047278,4435,2816,1
70650,33641,4,4047279,4437,2782,1
70651,33641,5,4047280,4446,2813,1
70652,33641,6,4047281,4610,2937,1
70653,33642,1,4047282,3832,2872,1
70654,33643,1,4047295,3598,2364,1
70655,33643,2,4047296,3538,2296,1
70656,33644,1,4047297,4211,2498,1
70657,33644,2,4047298,4092,2285,1
70658,33644,3,4047299,4087,2269,1
70659,33644,4,4047300,4092,2285,1
70660,33644,5,4047301,4092,2285,1
70661,33644,6,4047302,4092,2285,1
70662,33644,7,4047303,4092,2285,1
70663,33644,8,4047304,4092,2259,1
70664,33644,9,4047305,4092,2285,1
70665,33644,10,4047306,4092,2285,1
70666,33644,11,4047307,4092,2285,1
70667,33644,12,4047308,4092,2285,1
70668,33644,13,4047309,4092,2285,1
70669,33644,14,4047310,4092,2248,1
70670,33644,15,4047311,4077,2285,1
70671,33644,16,4047312,4092,2267,1
70672,33644,17,4047313,4072,2285,1
70673,33644,18,4047314,4068,2281,1
70674,33645,1,4047315,3687,2363,1
70675,33646,1,4047316,4110,2669,1
70676,33646,2,4047317,3967,2514,1
70677,33646,3,4047318,3951,2522,1
70678,33646,4,4047319,3963,2525,1
70679,33646,5,4047320,3953,2504,1
70680,33646,6,4047321,3937,2513,1
70681,33647,1,4047322,5336,3611,1
70682,33647,2,4047323,5336,3611,1
70683,33647,3,4047324,5336,3611,1
70684,33647,4,4047325,5336,3611,1
70685,33648,1,1603599,6752,5428,1
70686,33648,2,1603600,6752,5428,1
70687,33648,3,1603601,6752,5428,1
70688,33648,4,1603602,6752,5428,1
70689,33648,5,1603603,6752,5428,1
70690,33648,6,1603604,6752,5428,1
70691,33648,7,1603605,6752,5428,1
70692,33648,8,1603606,6752,5428,1
70693,33648,9,1603607,6752,5428,1
70694,33648,10,1603608,6752,5428,1
70695,33648,11,1603609,6752,5428,1
70696,33648,12,1603610,6752,5428,1
70697,33648,1,1603599,6752,5428,1
70698,33648,2,1603600,6752,5428,1
70699,33648,3,1603601,6752,5428,1
70700,33648,4,1603602,6752,5428,1
70701,33648,5,1603603,6752,5428,1
70702,33648,6,1603604,6752,5428,1
70703,33648,7,1603605,6752,5428,1
70704,33648,8,1603606,6752,5428,1
70705,33648,9,1603607,6752,5428,1
70706,33648,10,1603608,6752,5428,1
70707,33648,11,1603609,6752,5428,1
70708,33648,12,1603610,6752,5428,1
70709,33648,1,ps_rbk_643,4072,4072,1
70710,33648,2,ps_rbk_644,4072,4072,1
70711,33649,1,1687498,7230,5428,1
70712,33649,2,1687499,7230,5428,1
70713,33649,3,1687500,7230,5428,1
70714,33649,4,1687501,7230,5428,1
70715,33649,5,1687502,7230,5428,1
70716,33650,1,1939252,6450,4274,1
70717,33650,2,1939253,5858,4660,1
70718,33650,3,1939254,5858,4660,1
70719,33650,4,1939255,6450,4274,1
70720,33651,1,1687357,7230,5428,1
70721,33651,2,1687358,7230,5428,1
70722,33651,3,1687359,7230,5428,1
70723,33651,4,1687360,7230,5428,1
70724,33651,1,1687357,7230,5428,1
70725,33651,2,1687358,7230,5428,1
70726,33651,3,1687359,7230,5428,1
70727,33651,4,1687360,7230,5428,1
70728,33652,1,4047802,4264,3153,1
70729,33652,2,4047803,4224,3087,1
70730,33652,3,4047804,4224,3087,1
70731,33652,4,4047805,4224,3087,1
70732,33653,1,4047806,5503,3382,1
70733,33654,1,4047807,5908,2690,1
70734,33655,1,4047811,5144,3379,1
70735,33655,2,4047812,4969,3205,1
70736,33655,3,4047813,4962,3166,1
70737,33655,4,4047814,4984,3183,1
70738,33655,5,4047815,4954,3219,1
70739,33656,1,4047816,7315,4445,1
70740,33656,2,4047817,7197,4223,1
70741,33656,3,4047818,7201,4180,1
70742,33656,4,4047819,7197,4195,1
70743,33656,5,4047820,7131,4043,1
70744,33657,1,4047821,3866,2404,1
70745,33658,1,4047822,6222,4703,1
70746,33658,2,4047823,6124,4597,1
70747,33659,1,4047824,8466,5418,1
70748,33659,2,4047825,8446,5342,1
70749,33659,3,4047826,8451,5267,1
70750,33659,4,4047827,8471,5401,1
70751,33660,1,4047828,4137,2520,1
70752,33661,1,4047829,4750,2527,1
70753,33662,1,4047830,6271,3928,1
70754,33662,2,4047831,6271,3864,1
70755,33662,3,4047832,6271,3861,1
70756,33662,4,4047833,6254,3853,1
70757,33662,5,4047834,6260,3931,1
70758,33663,1,4047835,7128,5415,1
70759,33663,2,4047836,7094,5405,1
70760,33663,3,4047837,7090,5381,1
70761,33663,4,4047838,7074,5389,1
70762,33664,1,4047839,3188,2094,1
70763,33665,1,4047840,3912,2647,1
70764,33665,2,4047841,3895,2565,1
70765,33665,3,4047842,3887,2615,1
70766,33665,4,4047843,3886,2647,1
70767,33666,1,4047844,4765,2975,1
70768,33667,1,4047845,4738,3052,1
70769,33668,1,4047846,5379,3614,1
70770,33668,2,4047847,5310,3540,1
70771,33668,3,4047848,5303,3568,1
70772,33668,4,4047849,5294,3529,1
